,Name,Total Bedroom,Apart Size,Max Watt,Address,Swim Pool,Price,lat,lon,location,Full Furnished,Unfurnished,Cakung,Cempaka Putih,Cengkareng,Cilandak,Duren Sawit,Gambir,Grogol Petamburan,Jatinegara,Kalideres,Kb. Jeruk,Kby. Baru,Kby. Lama,Kemayoran,Kembangan,Klp. Gading,Kramat Jati,Mampang Prpt,Menteng,Pademangan,Pancoran,Pd. Aren,Penjaringan,Pesanggrahan,Ps. Minggu,Ps. Rebo,Pulo Gadung,Sawah Besar,Senen,Setiabudi,Taman Sari,Tambora,Tanah Abang,Tebet,Tj. Priok
267,Gorgeous 2BR at Bassura City Apartment By Travelio,2,3.5263605246161616,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37053409998992,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Bassura City 2BR Apartment with Minimalist Design near Shopping Mall By Travelio,2,3.5263605246161616,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37053409998992,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Comfy Bassura City 2BR Apartment with Easy Access to Shopping Mall By Travelio,2,3.5263605246161616,2300,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37053409998992,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Cozy Stay 2BR Bassura City Apartment By Travelio,2,3.5263605246161616,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37053409998992,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Luxurious 2BR City View Bassura Apartment By Travelio,2,3.5263605246161616,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37053409998992,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Fully Furnished and Cozy Design 2BR Bassura City Apartment By Travelio,2,3.5263605246161616,1300,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37053409998992,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Splendid 2BR at Bassura City Apartment By Travelio,2,3.5263605246161616,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37053409998992,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Posh 2BR Apartment at Bassura City near Shopping Mall By Travelio,2,3.5263605246161616,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.373223082671942,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Relaxing 2BR at Menteng Square Apartment By Travelio,2,3.295836866004329,3500,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,15.375679231490963,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
276,Compact and Comfy 2BR Bassura City Apartment By Travelio,2,3.5263605246161616,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.376935683992537,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Gorgeous and Cozy 2BR at Bassura City Apartment By Travelio,2,3.5553480614894135,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.37704689132025,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Comfortable 2BR at Menteng Square Apartment By Travelio,2,3.4011973816621555,1300,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,15.35028462069643,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
279,Brand New Studio Apartment at H Residence By Travelio,0,3.6109179126442243,2200,"Jl. MT Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,15.38412647587812,-6.2470153,106.8740444,"Jl. Letjen M.T. Haryono No.7, RT.1/RW.6, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Comfy and Simply 2BR at Bassura City Apartment near Mall By Travelio,2,3.332204510175204,1300,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.38412647587812,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Simply Good for 2BR Gajah Mada Mediterania Apartment By Travelio,2,3.8501476017100584,3500,"Jl. Gajah Mada No.173, Keagungan, Tamansari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11130, Indonesia",1,15.38412647587812,-6.149350999999999,106.816264,"Jl. Gajah Mada No.173, RT.12/RW.8, Keagungan, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11130, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
282,Modern Comfy 2BR at Pluit Sea View Apartment By Travelio,2,3.5553480614894135,2200,"Perkantoran dan Pergudangan Muara Baru II Blok A8, Jalan Muara Baru Raya, RT. 005 / RW. 003, Penjaringan, RT.5/RW.3, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",1,15.38412647587812,-6.1219553,106.8038821,"5, Jl. Muara Baru No.5, RT.5/RW.3, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283,Comfy 2BR at Menteng Square Apartment By Travelio,2,3.4011973816621555,2200,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,15.27477118616919,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,Chic and Cozy Studio Apartment at T Plaza By Travelio,0,3.1780538303479458,1645,"Jl. Penjernihan 1, RT.10/RW.6, Bendungan Hilir, Tanah Abang, Kota Jakarta Pusat, Jakarta 10210",1,15.386727049785947,-6.2009219,106.8126294,"Jl. Penjernihan 1 No.10, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285,Fully Furnished Studio Apartment Near MT Haryono And Halim By Travelio,0,3.6109179126442243,1300,"Jl. MT Haryono Kav.6-7, Cipinang Cempedak, Jatinegara, RT.12/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 12770",1,15.394489056728078,-6.245407999999999,106.8724288,"kav.6, Jl. Letjen M.T. Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,East Park Studio Apartment with Twin Beds By Travelio,0,3.044522437723423,1450,"Jl. Dr. KRT Radjiman Widyodiningrat, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",1,14.703401403794013,-6.2030195,106.9229826,"Jl. Dr. KRT Radjiman Widyodiningrat, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Homey 1BR at Signature Park Grande Apartment By Travelio,1,3.58351893845611,2200,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,15.365403965046076,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Comfort 2BR at Bassura City Cipinang Apartment By Travelio,2,3.6109179126442243,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,15.397445713047196,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Best Choice 2BR Apartment at Menteng Square By Travelio,2,3.4011973816621555,2200,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,15.399288655218342,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,Comfort Studio Tamansari Sudirman Apartment By Travelio,0,3.332204510175204,1300,"Jl. Bek Murad No.42, RT.9/RW.1, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,15.408786161097122,-6.2156084,106.8213153,"Jl. Bek Murad No.42, RT.8/RW.3, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291,1BR The 18th Residence Near Epicentrum By Travelio,1,3.713572066704308,1300,"Jl. Taman Rasuna Tim., RT.16/RW.1, Menteng Atas, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,15.411194111395854,-6.2172898,106.8375349,"Jl. Taman Rasuna Tim., RT.16/RW.1, Menteng Atas, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Strategic 2BR Menteng Square Apartment By Travelio,2,3.5263605246161616,2200,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,15.414523721026535,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
293,Strategic 1BR at Signature Park Grande Apartment By Travelio,1,3.6109179126442243,1300,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,15.311674951569673,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2BR Best Rate Kebayoran Icon Apartment near Gandaria City By Travelio,2,3.4657359027997265,2200,"Jl. Ciledug Raya No.37, RT.6/RW.1, Cipulir, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230",1,15.419935727569785,-6.237169,106.768465,"9, Jl. Ciledug Raya No.3, RT.4/RW.5, Cipulir, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1BR Apartment for 3 Pax at Signature Park Grande By Travelio,1,3.6109179126442243,2200,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,15.421418647898527,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Best Homey & Relax 1BR at Pakubuwono Terrace Apartment By Travelio,1,3.6375861597263857,2200,"Jl. Ciledug Raya No.99B, RT.12/RW.5, Cipulir, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230",1,15.424948270398355,-6.237169,106.768465,"9, Jl. Ciledug Raya No.3, RT.4/RW.5, Cipulir, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2BR Ancol Marina Apartment near Dufan By Travelio,2,4.477336814478207,7000,"Jl. Lodan Raya No.2, RT.8/RW.11, Ancol, Pademangan, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430",1,15.424948270398355,-6.1290021,106.8293308,"Jl. Lodan Raya No.2, RT.8/RW.11, Kota Tua, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Compact 1BR with City View Puri Mansion Apartment By Travelio,1,3.6109179126442243,2200,"Jalan Lingkar Luar, RT.2/RW.1, Kembangan Selatan, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,15.424948270398355,-6.180526,106.7291558,"Jl. Lkr. Luar Barat, RT.2/RW.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Strategic 2BR Elpis Apartment near Mangga Dua and Ancol By Travelio,2,3.6888794541139363,1300,"Jalan Gunung Sahari XII No.12, RT.18/RW.3, Gn. Sahari Utara, Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720",1,15.424948270398355,-6.148467999999999,106.835153,"Jl. Gn. Sahari Jl. Gn. Sahari 12 No.12, RT.16/RW.3, Kota Tua, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,Good View 2BR Bintaro Park View Apartment By Travelio,2,3.58351893845611,2200,"Jl. Bintaro Permai No. 35-36, Pesanggrahan, Rt.5/Rw.3, Pesanggrahan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320",1,15.424948470398375,-6.257489,106.759236,"Jl. Bintaro Permai Raya No.35, RT.5/RW.3, Pesanggrahan, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,Homey and Relax Studio Apartment at Cervino Village Residence By Travelio,0,3.044522437723423,1300,"Jl. KH. Abdullah Syafei Kav. 27, RT.17/RW.1, Tebet Barat, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810",1,15.424948470398375,-6.241721,106.8609277,"Jl. H Kavling No.27, RT.6/RW.14, Kb. Baru, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,Cozy Stay 2BR Menteng Square Apartment By Travelio,2,3.4011973816621555,2300,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,15.424948470398375,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,Elegant and Relaxing Studio Apartment H Residence By Travelio,0,3.6109179126442243,1300,"Jl. MT Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,15.424948470398375,-6.2470153,106.8740444,"Jl. Letjen M.T. Haryono No.7, RT.1/RW.6, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Comfortable 1 BR The Mansion Kemayoran Tower Gloria By Travelio,1,3.4965075614664802,5500,"Jl. Trembesi Blok D Bandar Baru Kompleks Kemayoran, Jakarta 14410.",1,15.424948470398375,-6.1453136,106.8540089,"Blok D3-D4, Jl. Trembesi, Kota Bandar Baru, Kec. Kemayoran, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Comfy and Relax 2BR at Green Bay Pluit Apartment By Travelio,2,3.7376696182833684,2200,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",1,15.424948470398375,-6.108289000000001,106.778926,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
306,Homey and Compact 2BR Gading Greenhill Apartment By Travelio,2,3.871201010907891,2200,"Jl. Pegangsaan Dua No.97, RT.10/RW.3, Pegangsaan Dua, Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250",1,15.424948470398375,-6.1477368,106.9163548,"Jl. Pegangsaan Dua No.97, RT.10/RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Best and Strategic Studio at Tamansari The Hive Apartment By Travelio,0,3.4339872044851463,1300,"Jl. DI. Panjaitan No.Kav. 3-4 RT.7/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,15.424948470398375,-6.2453188,106.875111,"Tamansari Hive Office, Jl. DI. Panjaitan No.Kav. 3-4, RT.7/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Strategic Studio Apartment at Capitol Park Residence By Travelio,0,3.1354942159291497,2200,"Jalan Salemba Raya 16 3 6, RT.3/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430",1,15.43012504876719,-6.197235399999999,106.8506106,"Jl. Salemba Raya No.16, RT.3/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
309,2BR Cozy at Green Bay Apartment Baywalk By Travelio,2,4.0943445622221,3500,"Jalan Pluit Karang Ayu B1 Utara, Pluit, Penjaringan, RT.20/RW.2, Pluit, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",1,15.434456129029225,-6.108289000000001,106.778926,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,Close to Pool Studio Apartment Sky Terrace at Daan Mogot Baru By Travelio,0,3.332204510175204,1600,"Jalan Kintamani Raya No.2, RT.8/RW.12, Kalideres, Kota Jakarta Barat, 11840",1,15.434736213777489,-6.1532478,106.7135818,"Jl. Kintamani Raya No.2, RT.2/RW.12, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
