,Name,Total Bedroom,Apart Size,Max Watt,Address,Swim Pool,Furnish Type,Price,lat,lon,location,kecamatan
257,Central Jakarta Studio Apartment at Tamansari Sudirman By Travelio,0,23,1608,"Jl. Bek Murad No.42, RT.9/RW.1, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,4708641,-6.2156084,106.8213153,"Jl. Bek Murad No.42, RT.8/RW.3, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Setiabudi
258,2BR Bassura City Apartment with Nice Interior Design By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4709698,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
259,Comfy 2BR Bassura City Apartment near Bassura Mall By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4709698,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
260,2BR Homey Apartment at Bassura City near Mall By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4709698,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
261,Comfy 2BR with Modern Design Bintaro Park View Apartment By Travelio,2,38,2200,"Jl. Bintaro Permai No.35-36, Pesanggrahan, Rt.5/Rw.3, Pesanggrahan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320",1,Full Furnished,4714594,-6.257489,106.759236,"Jl. Bintaro Permai Raya No.35, RT.5/RW.3, Pesanggrahan, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320, Indonesia",Pesanggrahan
262,Simply Relaxing 2BR Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4717027,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
263,City View 2BR Apartment Bassura City near Shopping Mall By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4722448,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
264,Beautiful and Comfy 2BR at Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4722448,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
265,Modern Furnished Studio Apartment Near MT Haryono And Cawang By Travelio,0,37,1300,"Jl. MT Haryono Kav 6-7, Cipinang Cempedak, Jatinegara, RT.12/RW.11, Jakarta Timur, 12770",1,Full Furnished,4722599,-6.245407999999999,106.8724288,"kav.6, Jl. Letjen M.T. Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia",Jatinegara
266,Warm and Cozy 1BR Puri Park View Apartment By Travelio,1,35,2149,"Jl. Pesanggrahan No.33 10, RT.10/RW.5, 5, Meruya Utara, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620",1,Full Furnished,4725000,-6.196258900000001,106.7566952,"Jl. Pesanggrahan No.33, RT.6/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",Pesanggrahan
267,Gorgeous 2BR at Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4735198,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
268,Bassura City 2BR Apartment with Minimalist Design near Shopping Mall By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4735198,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
269,Comfy Bassura City 2BR Apartment with Easy Access to Shopping Mall By Travelio,2,34,2300,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4735198,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
270,Cozy Stay 2BR Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4735198,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
271,Luxurious 2BR City View Bassura Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4735198,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
272,Fully Furnished and Cozy Design 2BR Bassura City Apartment By Travelio,2,34,1300,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4735198,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
273,Splendid 2BR at Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4735198,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
274,Posh 2BR Apartment at Bassura City near Shopping Mall By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4747948,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
275,Relaxing 2BR at Menteng Square Apartment By Travelio,2,27,3500,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,Full Furnished,4759624,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",Senen
276,Compact and Comfy 2BR Bassura City Apartment By Travelio,2,34,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4765608,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
277,Gorgeous and Cozy 2BR at Bassura City Apartment By Travelio,2,35,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4766138,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
278,Comfortable 2BR at Menteng Square Apartment By Travelio,2,30,1300,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,Full Furnished,4640277,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",Senen
279,Brand New Studio Apartment at H Residence By Travelio,0,37,2200,"Jl. MT Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,Full Furnished,4800000,-6.2470153,106.8740444,"Jl. Letjen M.T. Haryono No.7, RT.1/RW.6, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",Kramat Jati
280,Comfy and Simply 2BR at Bassura City Apartment near Mall By Travelio,2,28,1300,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4800000,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
281,Simply Good for 2BR Gajah Mada Mediterania Apartment By Travelio,2,47,3500,"Jl. Gajah Mada No.173, Keagungan, Tamansari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11130, Indonesia",1,Full Furnished,4800000,-6.149350999999999,106.816264,"Jl. Gajah Mada No.173, RT.12/RW.8, Keagungan, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11130, Indonesia",Taman Sari
282,Modern Comfy 2BR at Pluit Sea View Apartment By Travelio,2,35,2200,"Perkantoran dan Pergudangan Muara Baru II Blok A8, Jalan Muara Baru Raya, RT. 005 / RW. 003, Penjaringan, RT.5/RW.3, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",1,Full Furnished,4800000,-6.1219553,106.8038821,"5, Jl. Muara Baru No.5, RT.5/RW.3, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia",Penjaringan
283,Comfy 2BR at Menteng Square Apartment By Travelio,2,30,2200,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,Full Furnished,4302777,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",Senen
284,Chic and Cozy Studio Apartment at T Plaza By Travelio,0,24,1645,"Jl. Penjernihan 1, RT.10/RW.6, Bendungan Hilir, Tanah Abang, Kota Jakarta Pusat, Jakarta 10210",1,Full Furnished,4812499,-6.2009219,106.8126294,"Jl. Penjernihan 1 No.10, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Tanah Abang
285,Fully Furnished Studio Apartment Near MT Haryono And Halim By Travelio,0,37,1300,"Jl. MT Haryono Kav.6-7, Cipinang Cempedak, Jatinegara, RT.12/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 12770",1,Full Furnished,4849999,-6.245407999999999,106.8724288,"kav.6, Jl. Letjen M.T. Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia",Jatinegara
286,East Park Studio Apartment with Twin Beds By Travelio,0,21,1450,"Jl. Dr. KRT Radjiman Widyodiningrat, Jatinegara, Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",1,Full Furnished,2429999,-6.2030195,106.9229826,"Jl. Dr. KRT Radjiman Widyodiningrat, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia",Cakung
287,Homey 1BR at Signature Park Grande Apartment By Travelio,1,36,2200,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,Full Furnished,4710968,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",Kramat Jati
288,Comfort 2BR at Bassura City Cipinang Apartment By Travelio,2,37,2200,"Jl. Basuki Rahmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410",1,Full Furnished,4864360,-6.224556,106.8779441,"Jl. Jend. Basuki Rachmat No.1A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia",Jatinegara
289,Best Choice 2BR Apartment at Menteng Square By Travelio,2,30,2200,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,Full Furnished,4873333,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",Senen
290,Comfort Studio Tamansari Sudirman Apartment By Travelio,0,28,1300,"Jl. Bek Murad No.42, RT.9/RW.1, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",1,Full Furnished,4919838,-6.2156084,106.8213153,"Jl. Bek Murad No.42, RT.8/RW.3, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Setiabudi
291,1BR The 18th Residence Near Epicentrum By Travelio,1,41,1300,"Jl. Taman Rasuna Tim., RT.16/RW.1, Menteng Atas, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960",1,Full Furnished,4931699,-6.2172898,106.8375349,"Jl. Taman Rasuna Tim., RT.16/RW.1, Menteng Atas, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",Menteng
292,Strategic 2BR Menteng Square Apartment By Travelio,2,34,2200,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,Full Furnished,4948147,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",Senen
293,Strategic 1BR at Signature Park Grande Apartment By Travelio,1,37,1300,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,Full Furnished,4464532,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",Kramat Jati
294,2BR Best Rate Kebayoran Icon Apartment near Gandaria City By Travelio,2,32,2200,"Jl. Ciledug Raya No.37, RT.6/RW.1, Cipulir, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230",1,Full Furnished,4974999,-6.237169,106.768465,"9, Jl. Ciledug Raya No.3, RT.4/RW.5, Cipulir, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia",Kby. Lama
295,1BR Apartment for 3 Pax at Signature Park Grande By Travelio,1,37,2200,"Jl. Letjen M.T. Haryono No.20, RT.4/RW.1, Cawang, Kramatjati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630",1,Full Furnished,4982382,-6.2447927,106.8627405,"Jl. Letjen Mt. Haryono No.20, RW.2, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",Kramat Jati
296,Best Homey & Relax 1BR at Pakubuwono Terrace Apartment By Travelio,1,38,2200,"Jl. Ciledug Raya No.99B, RT.12/RW.5, Cipulir, Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230",1,Full Furnished,4999999,-6.237169,106.768465,"9, Jl. Ciledug Raya No.3, RT.4/RW.5, Cipulir, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia",Kby. Lama
297,2BR Ancol Marina Apartment near Dufan By Travelio,2,88,7000,"Jl. Lodan Raya No.2, RT.8/RW.11, Ancol, Pademangan, Kota Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430",1,Full Furnished,4999999,-6.1290021,106.8293308,"Jl. Lodan Raya No.2, RT.8/RW.11, Kota Tua, Ancol, Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Pademangan
298,Compact 1BR with City View Puri Mansion Apartment By Travelio,1,37,2200,"Jalan Lingkar Luar, RT.2/RW.1, Kembangan Selatan, Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",1,Full Furnished,4999999,-6.180526,106.7291558,"Jl. Lkr. Luar Barat, RT.2/RW.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Indonesia",Kembangan
299,Strategic 2BR Elpis Apartment near Mangga Dua and Ancol By Travelio,2,40,1300,"Jalan Gunung Sahari XII No.12, RT.18/RW.3, Gn. Sahari Utara, Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720",1,Full Furnished,4999999,-6.148467999999999,106.835153,"Jl. Gn. Sahari Jl. Gn. Sahari 12 No.12, RT.16/RW.3, Kota Tua, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia",Sawah Besar
300,Good View 2BR Bintaro Park View Apartment By Travelio,2,36,2200,"Jl. Bintaro Permai No. 35-36, Pesanggrahan, Rt.5/Rw.3, Pesanggrahan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320",1,Full Furnished,5000000,-6.257489,106.759236,"Jl. Bintaro Permai Raya No.35, RT.5/RW.3, Pesanggrahan, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320, Indonesia",Pesanggrahan
301,Homey and Relax Studio Apartment at Cervino Village Residence By Travelio,0,21,1300,"Jl. KH. Abdullah Syafei Kav. 27, RT.17/RW.1, Tebet Barat, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810",1,Full Furnished,5000000,-6.241721,106.8609277,"Jl. H Kavling No.27, RT.6/RW.14, Kb. Baru, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia",Tebet
302,Cozy Stay 2BR Menteng Square Apartment By Travelio,2,30,2300,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",1,Full Furnished,5000000,-6.2010768,106.8515642,"Jl. Pramuka Sari II No.28, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",Senen
303,Elegant and Relaxing Studio Apartment H Residence By Travelio,0,37,1300,"Jl. MT Haryono No.7, RT.12/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,Full Furnished,5000000,-6.2470153,106.8740444,"Jl. Letjen M.T. Haryono No.7, RT.1/RW.6, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13630, Indonesia",Kramat Jati
304,Comfortable 1 BR The Mansion Kemayoran Tower Gloria By Travelio,1,33,5500,"Jl. Trembesi Blok D Bandar Baru Kompleks Kemayoran, Jakarta 14410.",1,Full Furnished,5000000,-6.1453136,106.8540089,"Blok D3-D4, Jl. Trembesi, Kota Bandar Baru, Kec. Kemayoran, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia",Kemayoran
305,Comfy and Relax 2BR at Green Bay Pluit Apartment By Travelio,2,42,2200,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",1,Full Furnished,5000000,-6.108289000000001,106.778926,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",Penjaringan
306,Homey and Compact 2BR Gading Greenhill Apartment By Travelio,2,48,2200,"Jl. Pegangsaan Dua No.97, RT.10/RW.3, Pegangsaan Dua, Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250",1,Full Furnished,5000000,-6.1477368,106.9163548,"Jl. Pegangsaan Dua No.97, RT.10/RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia",Klp. Gading
307,Best and Strategic Studio at Tamansari The Hive Apartment By Travelio,0,31,1300,"Jl. DI. Panjaitan No.Kav. 3-4 RT.7/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,Full Furnished,5000000,-6.2453188,106.875111,"Tamansari Hive Office, Jl. DI. Panjaitan No.Kav. 3-4, RT.7/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia",Jatinegara
308,Strategic Studio Apartment at Capitol Park Residence By Travelio,0,23,2200,"Jalan Salemba Raya 16 3 6, RT.3/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430",1,Full Furnished,5025950,-6.197235399999999,106.8506106,"Jl. Salemba Raya No.16, RT.3/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",Senen
309,2BR Cozy at Green Bay Apartment Baywalk By Travelio,2,60,3500,"Jalan Pluit Karang Ayu B1 Utara, Pluit, Penjaringan, RT.20/RW.2, Pluit, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",1,Full Furnished,5047765,-6.108289000000001,106.778926,"Jl. Pluit Karang Ayu Barat No.B1, RT.20/RW.2, Pluit, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia",Penjaringan
310,Close to Pool Studio Apartment Sky Terrace at Daan Mogot Baru By Travelio,0,28,1600,"Jalan Kintamani Raya No.2, RT.8/RW.12, Kalideres, Kota Jakarta Barat, 11840",1,Full Furnished,5049179,-6.1532478,106.7135818,"Jl. Kintamani Raya No.2, RT.2/RW.12, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia",Kalideres
311,Comfy Studio at Capitol Park Apartment By Travelio,0,23,2200,"Jalan Salemba Raya 16 3 6, RT.3/RW.6, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430",1,Full Furnished,5049999,-6.197235399999999,106.8506106,"Jl. Salemba Raya No.16, RT.3/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",Senen
312,Best Price Studio at Tamansari The Hive Apartment By Travelio,0,27,2200,"Jl. DI. Panjaitan No.Kav. 3-4 RT.7/RW.11, Cipinang Cempedak, Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340",1,Full Furnished,4553999,-6.2453188,106.875111,"Tamansari Hive Office, Jl. DI. Panjaitan No.Kav. 3-4, RT.7/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia",Jatinegara
